Offer date,IPO name,Ticker,CUSIP,Rollup,VC,Dual,Pishares,Internet,CRSP permanent ID,Founding,,,
20000807,America Online Latin America,AOLA,02365B100,0,0,1,260420000,1,88500,1998,,,
20000807,Medicines Co,MDCO,584688105,0,1,0,.,0,88545,1996,,,
20000807,Pemstar Inc,PMTR,706552106,0,1,0,.,0,88556,1994,,,
20000808,ChipPAC Inc,CHPC,169657103,0,0,0,.,0,88508,1984,,,
20000808,Mind C.T.I. Ltd,MNDO,M70240102,0,1,0,.,1,88546,1995,,,
20000808,Repeater Technologies Inc,RPTR,76027U102,0,1,0,.,0,88561,1983,,,
20000808,TeleCommunications Systems Inc,TSYS,87929J103,0,1,1,23100000,0,88574,1987,,,
20000809,AtheroGenics Inc,AGIX,047439104,0,1,0,.,0,88498,1993,,,
20000809,Esperion Therapeutics Inc,ESPR,29664R106,0,1,0,.,0,88521,1998,,,
20000809,Evolve Software Inc,EVLV,30049P104,0,1,0,.,1,88522,1995,,,
20000809,H Power Corp,HPOW,40427A108,0,1,0,.,0,88529,1989,,,
20000809,McData Corp,MCDT,580031102,0,0,1,106500000,0,88543,1982,,,
20000809,Millennium Cell Inc,MCEL,60038B105,0,0,0,.,0,88544,1999,,,
20000809,Pharsight Corp,PHST,71721Q101,0,1,0,.,0,88553,1995,,,
20000809,RadView Software Ltd,RADV,M81867109,0,1,0,.,1,88559,1991,,,
20000809,Tvia Inc,TVIA,87307P101,0,1,0,.,0,88577,1993,,,
20000810,American Medical Systems Hold,AMMD,02744M108,0,0,0,.,0,88499,1972,,,
20000810,Equinix Inc,EQIX,29444U106,0,1,0,.,1,88519,1998,,,
20000810,Large Scale Biology Corp,LSBC,517053104,0,0,0,.,0,88540,1987,,,
20000810,Lion Bioscience AG,LION,536191109,0,0,0,.,0,88538,-99,,,
20000810,Orient-Express Hotels Ltd,OEH,G67743107,0,0,1,30900000,0,88495,1987,,,
20000810,Quintalinux Ltd,QLNX,G73286109,0,0,0,.,1,88558,1997,,,
20000810,Regeneration Technologies Inc,RTIX,75886N100,0,1,0,.,0,88564,1997,,,
20000810,Vina Technologies Inc,VINA,92719D100,0,1,0,.,0,88579,1996,,,
20000811,Compugen Ltd,CGEN,M25722105,0,0,0,.,0,88507,1993,,,
20000811,Telik Inc,TELK,87959M109,0,1,0,.,0,88572,1988,,,
20000814,Dyax Corp,DYAX,26746E103,0,1,0,.,0,88516,1989,,,
20000814,SynQuest Inc,SYNQ,87160X100,0,1,0,.,1,88571,1986,,,
20000815,Lexar Media Inc,LEXR,52886P104,0,1,0,.,0,88539,1993,,,
20000816,O2Wireless Solutions Inc,OTWO,689803104,0,1,0,.,1,88551,1991,,,
20000816,PeoplePC Inc,PEOP,709776108,0,1,0,.,1,88552,1999,,,
20000817,Avistar Communications Corp,AVSR,05379X208,0,0,0,.,0,88503,1993,,,
20000817,Integrated Telecom Express Inc,ITXI,45817U101,0,1,0,.,1,88536,1995,,,
20000817,PECO II Inc,PIII,705221109,0,0,0,.,0,88554,1934,,,
20000818,Pinnacle Financial Partners,,72346Q104,0,0,0,.,0,89395,2000,,,
20000818,Viasource Communications Inc,VVVV,92553W107,0,0,0,.,0,88582,1972,,,
20000818,WJ Communications Inc,WJCI,929284107,0,0,0,.,1,88583,1957,,,
20000821,Ista Pharmaceuticals Inc,ISTA,45031X105,0,1,0,.,0,88535,1992,,,
20000823,02 Micro International Limited,OIIM,G6797E106,0,0,0,.,0,88549,1995,,,
20000825,ServiceWare Technologies Inc,SVCW,81763Q109,0,1,0,.,1,88570,1991,,,
20000918,Chiles Offshore LLC,COD,16888M104,0,0,0,.,0,88588,1997,,,
20000919,ViryaNet LTD,VRYA,M97540104,0,1,0,.,1,88652,1988,,,
20000920,OmniSky Corp,OMNY,68213L103,0,1,0,.,1,88641,1999,,,
20000921,Curon Medical Inc,CURN,231292103,0,1,0,.,0,88623,1997,,,
20000921,INRANGE Technologies Corp,INRG,45769V206,0,0,1,83333000,1,88636,1968,,,
20000921,TTM Technologies Inc,TTMI,87305R109,0,0,0,.,0,88648,1978,,,
20000921,Zengine Inc,ZNGN,98935C107,0,0,0,.,1,88654,1999,,,
20000925,Cosine Communications Inc,COSN,221222102,0,1,0,.,1,88622,1998,,,
20000926,AvantGo Inc,AVGO,05349M100,0,1,0,.,1,88618,1997,,,
20000926,EDEN Bioscience Corp,EDEN,279445100,0,0,0,.,0,88627,1994,,,
20000926,Hydril Co,HYDL,448774109,0,0,1,21700000,0,88634,1933,,,
20000926,Southern Energy(Southern Co),SOE,842816100,0,0,0,.,0,88601,1920,,,
20000927,DURECT Corp,DRRX,266605104,0,1,0,.,0,88626,1998,,,
20000927,University of Phoenix Online,UOPX,037604204,0,0,0,.,1,88649,1989,,,
20000928,#NAME?,ARDI,04648K105,0,1,0,.,0,88617,1996,,,
20000928,Ciphergen Biosystems Inc,CIPH,17252Y104,0,1,0,.,0,88620,1993,,,
20000928,Elastic Networks Inc,ELAS,284159100,0,1,0,.,0,88628,1998,,,
20000928,Grupo Aeroportuario del,ASR,40051E202,0,0,0,.,0,88593,-99,,,
20000928,Head NV,HED,422070102,0,0,0,.,0,88616,1950,,,
20000928,Proton Energy Systems Inc,PRTN,74371K101,0,1,0,.,0,88642,1996,,,
20000928,Vastera Inc,VAST,92239N109,0,1,0,.,0,88651,1992,,,
20000929,Docent Inc,DCNT,25608L106,0,1,0,.,1,88624,1997,,,
20000929,Genomica Corp,GNOM,37243Q101,0,1,0,.,0,88632,1996,,,
20000929,Simple Technology Inc,STEC,828820100,0,0,0,.,0,88646,1990,,,
20000929,Wilson Greatbatch Technologies,GB,972232102,0,0,0,.,0,88615,1970,,,
20001002,InforMax Inc,INMX,45677N205,0,1,0,.,0,88731,1990,,,
20001003,New Skies Satellites NV,NSK,648723104,0,0,0,.,0,88670,-99,,,
20001004,Advanced Switching Communic,ASCX,00757V106,0,1,0,.,1,88721,1997,,,
20001004,Coach Inc,COH,189754104,0,0,0,.,0,88661,1941,,,
20001004,Oplink Communications Inc,OPLK,68375Q106,0,1,0,.,0,88739,1995,,,
20001004,TNPC Inc,NPW,87260K107,0,1,0,.,0,88679,1999,,,
20001005,Kosan Biosciences Inc,KOSN,50064W107,0,1,0,.,0,88733,1995,,,
20001006,Asia Global Crossing Ltd,AGCX,G05330108,0,0,1,554600000,1,88717,1997,,,
20001010,Pozen Inc,POZN,73941U102,0,1,0,.,0,88740,1996,,,
20001010,W-H Energy Services Inc,WHES,92925E108,0,0,0,.,0,88748,1989,,,
20001011,Introgen Therapeutics Inc,INGN,46119F107,0,1,0,.,0,88730,1993,,,
20001011,SFBC International Inc,SFC,784121105,0,0,0,.,0,88675,1995,,,
20001011,Watson Wyatt & Co Holdings,WW,942712100,0,0,1,32400000,0,88681,1946,,,
20001012,China Petroleum & Chem Corp,SNP,16941R108,0,0,1,839024392,0,88660,1949,,,
20001012,Synplicity Inc,SYNP,87160Y108,0,1,0,.,1,88743,1994,,,
20001012,Waypoint Financial Corp,WYPT,946756103,0,0,0,.,0,88749,1955,,,
20001017,EndWave Corp,ENWV,29264A107,0,1,0,.,0,88727,1991,,,
20001017,IXIA Communications,XXIA,45071R109,0,0,0,.,0,88750,1997,,,
20001017,Monsanto Co,MON,61166W101,0,0,0,.,0,88668,1901,,,
20001017,Regus PLC,REGS,759144108,0,0,0,.,0,88741,-99,,,
20001019,Delcath Systems Inc,,24661P104,0,1,0,.,0,89169,1998,,,
20001019,Westport Resources Corp,WRC,961415106,0,0,0,.,0,88682,1991,,,
20001020,Alcatel Optronics,ALCA,01373W106,0,0,0,.,0,88718,-99,,,
20001020,Datalex PLC,DLEX,23803V102,0,0,0,.,1,88726,1985,,,
20001025,Utek Corp,UTOB,91759P106,0,0,0,.,0,88746,1999,,,
20001026,Crucell N.V.,CRXL,228769105,0,0,0,.,0,88725,-99,,,
20001026,Hydrogenics Corp,HYGS,448882100,0,1,0,.,0,88729,1988,,,
20001026,MediChem Life Sciences Inc,MCLS,584662100,0,1,0,.,0,88734,1987,,,
20001027,Sun Bancshares Inc,SNBA,86663U100,0,0,0,.,0,.,1999,,,
20001101,Energy Partners Ltd,EPL,29270U105,0,0,0,.,0,88817,1998,,,
20001101,Evergreen Solar Inc,ESLR,30033R108,0,1,0,.,0,88799,1994,,,
20001102,UTi Worldwide Inc,UTIW,G87210103,0,0,0,.,0,88814,1946,,,
20001103,Optical Communication Products,OCPI,68382T101,0,0,1,104371000,0,88809,1991,,,
20001106,Transmeta Corp,TMTA,89376M10,0,1,0,.,1,88813,1995,,,
20001108,Inficon Holding AG,ICFN,45663T109,0,0,0,.,0,88802,-99,,,
20001109,Go2pharmacy.com Inc,GORX,380193102,0,0,0,.,1,88801,1985,,,
20001109,Luminent Inc(MRV Comm),LMNE,55027R103,0,0,0,.,0,88804,1988,,,
20001110,AeroGen Inc,AEGN,007779101,0,1,0,.,0,88785,1991,,,
20001110,Computer Access Technology,CATZ,204853105,0,0,0,.,0,88793,1992,,,
20001113,Adolor Corp,ADLR,00724X102,0,1,0,.,0,88784,1994,,,
20001113,Orion Power Holdings Inc,ORN,686286105,1,2,0,.,0,88819,1998,,,
20001113,Syngenta AG (Switzerland),SYT,87160A100,0,0,0,.,0,88822,-99,,,
20001115,Novatel Wireless Inc,NVTL,66987M109,0,1,0,.,0,88807,1996,,,
20001116,Beacon Power Corp,BCON,073677106,0,1,0,.,0,88791,1997,,,
20001117,Array Biopharma Inc,ARRY,04269X105,0,1,0,.,0,88790,1998,,,
20001117,Dynacare Inc,DNCR,267920205,0,0,0,.,0,88798,1981,,,
20001120,Alliance Fiber Optic Products,AFOP,018680108,0,1,0,.,0,88786,1995,,,
20001120,Telekom Austria AG,TKA,87943Q109,0,0,0,.,0,88826,1996,,,
20001120,iMagicTV,IMTV,45247E107,0,1,0,.,0,88803,1998,,,
20001121,Telefonica Moviles SA,TEM,87938V105,0,0,0,.,0,88825,-99,,,
20001128,Rigel Pharmaceuticals Inc,RIGL,766559108,0,1,0,.,0,88810,1996,,,
20001204,Telenor AS(Norway),TELN,87944W105,0,0,0,.,0,88842,-99,,,
20001207,Harvard Bioscience Inc,HBIO,416906105,0,1,0,.,0,88839,1996,,,
20001207,Specialty Laboratories,SP,84749R100,0,0,0,.,0,88855,1975,,,
20001207,Stewart W P Co Ltd,WPL,G84922106,0,0,0,.,0,88856,1975,,,
20001208,American Physicians Capital,ACAP,028884104,0,0,0,.,0,88828,1975,,,
20001208,Garmin Ltd,GRMN,G37260109,0,0,0,.,0,88837,1989,,,
20001208,Gemplus International SA,GEMP,36866Y102,0,0,0,.,0,88835,1988,,,
20001211,GenVec,GNVC,37246C109,0,1,0,.,0,88836,1992,,,
20001214,Resources Connection Inc,RECN,76122Q105,0,1,0,.,0,88841,1996,,,
20010110,Westlinks Resources Ltd,WLKS,96057410,0,0,0,.,0,88869,1996,,,
20010123,Nuveen MD Div Adv Muni  Fund,NFM,67069R107,0,0,0,.,0,88880,1999,,,
20010124,Nuveen Virginia Dividend,NGB,67069M108,0,0,0,.,0,88877,-99,,,
20010125,Nuveen CT Div Adv Muni Fund,NFC,67069T103,0,0,0,.,0,88881,-99,,,
20010125,Nuveen North Carolina,NRB,67069N106,0,0,0,.,0,88878,-99,,,
20010125,Peet's Coffee & Tea,PEET,70556010,0,0,0,.,0,88868,1966,,,
20010126,Align Technology,ALGN,01625510,0,1,0,.,0,88860,1997,,,
20010130,Exact Sciences Corp,EXAS,30063P10,0,1,0,.,0,88863,1995,,,
20010130,Nuveen Arizona Div Muni Fund,NFZ,67069L100,0,0,0,.,0,88876,-99,,,
20010130,Nuveen MASS Div Advantage Fund,NMB,67069P101,0,0,0,.,0,88879,-99,,,
20010205,ATP Oil & Gas Corp,ATPG,00208J10,0,0,0,.,0,88906,1991,,,
20010205,Williams Energy Partners LP,WEG,96949110,0,0,0,.,0,88901,-99,,,
20010207,KPMG Consulting,KCIN,48265R10,0,0,0,.,0,88910,1987,,,
20010208,Investors Capital Holdings Ltd,ICH,46147M10,0,0,0,.,0,88892,1992,,,
20010208,Oil States International Inc,OIS,67802610,0,2,0,.,0,88897,1989,,,
20010209,Aquacell Technologies Inc,AQA,03840N10,0,0,0,.,0,88886,1997,,,
20010209,Third Wave Technologies Inc,TWTI,88428W10,0,1,0,.,0,88915,1993,,,
20010212,GMX Resources Inc,GMXR,38011M20,0,0,0,.,0,88945,1998,,,
20010215,Riverstone Networks Inc,RSTN,76932010,0,1,0,.,1,88913,1995,,,
20010222,CNOOC Ltd,CEO,12613210,0,0,0,.,0,88888,1982,,,
20010301,AFC Enterprises Inc,AFCE,00104Q10,0,0,0,.,0,88940,1992,,,
20010306,Seattle Genetics Inc,SGEN,81257810,0,1,0,.,0,88949,1997,,,
20010306,Stelmar Shipping Ltd,SJH,V8726M10,0,0,0,.,0,88938,1992,,,
20010308,Encore Acquisition Co,EAC,29255W10,1,0,0,.,0,88922,1998,,,
20010308,Loudcloud Inc,LDCL,54573510,0,1,0,.,1,88948,1999,,,
20010315,SureBeam Corp,SURE,86866R10,0,0,1,55753000,0,88950,1981,,,
20010322,Verisity Ltd,VRST,M9738511,0,1,0,.,0,88952,1995,,,
20010327,Agere Systems Inc,AGR,00845V10,0,0,1,1635100000,0,88917,1989,,,
20010327,Nuveen California Dividend,NVX,67069X104,0,0,0,.,0,88929,-99,,,
20010327,Nuveen Div Adv Muni Fund 2,NXZ,67070F100,0,0,0,.,0,88934,-99,,,
20010327,Nuveen NJ Div Avd Muni Fund,NXJ,67069Y102,0,0,0,.,0,88930,1999,,,
20010327,Nuveen NY Div Adv Muni Fund 2,NXK,67070A101,0,0,0,.,0,88931,-99,,,
20010327,Nuveen Ohio Div Adv Muni Fund,NXI,67070C107,0,0,0,.,0,88932,-99,,,
20010327,Nuveen PA Div Adv Mun Fund,NXM,67070E103,0,0,0,.,0,88933,-99,,,
20010404,Select Medical Corp,SLMC,81619610,1,2,0,.,0,88972,1997,,,
20010410,Shamrock Logistics LP,UDLU,819357104,0,0,1,18901678,0,88960,-99,,,
20010423,Aquila Energy,ILA,03840J10,0,0,1,98025000,0,88954,1986,,,
20010501,Reliant Resources Inc,RRI,75952B10,0,0,0,.,0,88992,1996,,,
20010502,Briazz Inc,BRZZ,10782M10,0,2,0,.,0,88973,1995,,,
20010502,Simplex Solutions Inc,SPLX,82885410,0,1,0,.,1,88981,1995,,,
20010508,Taser International Inc,TASRU,87651B20,0,0,0,.,0,89031,1993,,,
20010514,Kinder Morgan Mgmt LLC,KMR,49455U10,0,0,1,14875001,0,88989,1986,,,
20010517,Global Power Equipment Group,GEG,37941P10,0,0,0,.,0,88987,1968,,,
20010517,Instinet Group Inc,INET,45775010,0,0,0,.,1,88977,1969,,,
20010517,Tellium Inc,TELM,87967E10,0,1,0,.,0,88983,1997,,,
20010522,Peabody Energy Corp,BTU,70455610,0,0,0,.,0,88991,1883,,,
20010523,Smith & Wollensky Rntnt Grp,SWRG,83175810,0,0,0,.,0,88982,1977,,,
20010524,Cohen & Steers Adv Inc Fund In,RLF,19247W10,0,0,0,.,0,88986,-99,,,
20010605,Unilab Corp,ULAB,90476320,0,0,0,.,0,89033,1988,,,
20010607,Alliance Data Systems Corp,ADS,01858110,0,0,0,.,1,89002,1983,,,
20010607,Torch Offshore Inc,TORC,89101910,0,2,0,.,0,89032,1978,,,
20010607,United Surgical Partners Intl,USPI,91301630,1,2,0,.,0,89035,1998,,,
20010611,Willis Group Holdings Ltd,WSH,G9665510,0,0,0,.,0,89017,1901,,,
20010612,General Maritime Corp,GMR,Y2692M10,0,1,0,.,0,89018,1997,,,
20010612,Kraft Foods Inc,KFT,50075N10,0,0,1,1735000000,0,89006,1914,,,
20010613,FMC Technologies Inc,FTI,30249U10,0,0,0,.,0,89004,1961,,,
20010613,Odyssey Re Holdings Corp,ORH,67612W10,0,0,0,.,0,89007,1991,,,
20010618,Princeton Review Inc,REVU,74235210,0,0,0,.,0,89030,1981,,,
20010619,Phoenix Cos Inc,PNX,71902E10,0,0,0,.,0,89008,1901,,,
20010620,Multilink Technology Corp,MLTC,62544T10,0,1,1,65319000,0,89028,1994,,,
20010626,Galyans Trading Co Inc,GLYN,36458R10,0,0,0,.,0,89023,1946,,,
20010626,Pimco CA Mun Inc Fund,PCQ,72200N106,0,0,0,.,0,89009,-99,,,
20010626,Pimco Municipal Income Fund,PMF,72200R107,0,0,0,.,0,89011,-99,,,
20010626,Pimco NY Mun Inc Fund,PNF,72200T103,0,0,0,.,0,89012,-99,,,
20010628,Monolithic System Technology,MOSY,60984210,0,1,0,.,0,89029,1991,,,
20010712,Wright Medical Group Inc,WMGI,98235T10,0,0,0,.,0,89046,1950,,,
20010719,Accenture LTD,ACN,G1150G11,0,0,1,990444700,0,89071,1953,,,
20010720,Natus Medical Inc,BABY,63905010,0,1,0,.,0,89036,1987,,,
20010724,Medcath Corp,MDTH,58404W10,0,0,0,.,0,89040,1988,,,
20010726,BlackRock CA Mun Inc Trst,BFZ,09248E102,0,0,0,.,0,89049,-99,,,
20010726,BlackRock Fl Mun Inc Trust,BBF,09248H105,0,0,0,.,0,89051,-99,,,
20010726,BlackRock Municipal Income,BFK,09248F109,0,0,0,.,0,89050,-99,,,
20010726,BlackRock NJ Municipal Income,BNJ,09248J101,0,0,0,.,0,89052,-99,,,
20010726,BlackRock New York Municipal,BNY,09248L106,0,0,0,.,0,89053,-99,,,
20010726,"Inergy, LP",NRGY,45661510,0,0,1,5386000,0,89043,1996,,,
20010726,PDF Solutions Inc,PDFS,69328210,0,1,0,.,0,89044,1991,,,
20010727,Alliance Imaging Inc,AIQ,01860620,0,0,0,.,0,89048,1983,,,
20010731,HPL Technologies Inc,HPLA,40426C10,0,0,0,.,0,89039,1989,,,
20010802,Bunge Ltd,BG,G1696210,0,0,0,.,0,89138,1901,,,
20010807,OmniCell Inc,OMCL,68213N10,0,1,0,.,0,89110,1992,,,
20010809,Mykrolis Corporation,MYK,62852P10,0,0,0,.,0,89132,1954,,,
20010814,Max Re Capital LTD,MXRE,G6052F10,0,2,0,.,0,89108,1999,,,
20010925,Corporate High Yield Fund IV,HYW,219930104,0,0,0,.,0,89185,-99,,,
20010925,Nuveen Ca Div Adv Mun Fund 3,NZH,67070Y109,0,0,0,.,0,89163,-99,,,
20010925,Nuveen Div Adv Mun Fund 3,NZF,67070X101,0,0,0,.,0,89162,-99,,,
20010925,Nuveen GA Div Adv Mun Fund,NZX,67070T100,0,0,0,.,0,89159,-99,,,
20010925,Nuveen MD Div Adv Mun Fund 2,NZR,67070V105,0,0,0,.,0,89160,-99,,,
20010925,Nuveen Michigan Dividend,NZW,67070W103,0,0,0,.,0,89161,-99,,,
20010925,Nuveen Ohio Div Adv Muni Fund,NXI,67070R104,0,0,0,.,0,89158,-99,,,
20011004,Given Imaging LTD,GIVN,M5202010,0,1,0,.,0,89170,1998,,,
20011012,TheraSense Inc,THER,88338110,0,1,0,.,0,89177,1996,,,
20011023,Principal Financial Group Inc,PFG,74251V10,0,0,0,.,0,89195,1901,,,
20011025,BlackRock Mun 2018 Term Trust,BPK,09248C106,0,0,1,0,0,89182,-99,,,
20011025,Blackrock Ca Mun 2018 Term Tr,BJZ,09249C105,0,0,1,0,0,89184,-99,,,
20011025,Blackrock NY Mun 2018 Term Tr,BLJ,09248K108,0,0,1,0,0,89183,-99,,,
20011025,Cross Country Inc,CCRN,22748P10,0,0,0,.,0,89167,1991,,,
20011025,Penn Virginia Resource Prt LP,PVR,70788410,0,0,0,.,0,89194,-99,,,
20011030,Anthem Inc,ATH,03674B10,0,0,0,.,0,89179,1944,,,
20011031,LogicVision Inc,LGVN,54140W10,0,1,0,.,0,89172,1992,,,
20011031,Odyssey Healthcare Inc,ODSY,67611V10,1,2,0,.,0,89174,1995,,,
20011106,Amerigroup Corp,AMGP,03073T10,1,2,0,.,0,89204,1994,,,
20011113,AMN Healthcare Services Inc,AHS,00174410,0,0,0,.,0,89215,1985,,,
20011113,Advisory Board Co,ABCO,00762W10,0,0,0,.,0,89203,1979,,,
20011113,Fisher & Paykel Healthcare Ltd,FPHC,33774M10,0,1,0,.,0,89206,1970,,,
20011114,Weight Watchers International,WTW,94862610,0,0,0,.,0,89244,1974,,,
20011115,Bam Entertainment Inc,BFUN,05936110,0,1,0,.,1,89205,1999,,,
20011115,DJ Orthopedics Inc,DJO,23325G10,0,0,0,.,0,89224,1982,,,
20011115,Diversified Security Solutions,DVS,25533P10,0,0,0,.,0,89225,1989,,,
20011115,Nuveen NC Div Adv Mun Fund 2,NNO,67071D104,0,0,0,.,0,89242,-99,,,
20011115,Nuveen Real Estate Income Fund,JRS,67071B108,0,0,0,.,0,89240,-99,,,
20011116,Microhelix Inc,,59507X20,0,0,0,.,0,89273,1997,,,
20011116,Nuveen VA Div Adv Mun Fund 2,NNB,67071C106,0,0,0,.,0,89241,-99,,,
20011120,Magma Design Automation Inc,LAVA,55918110,0,1,0,.,0,89208,1997,,,
20011121,VCA Antech Inc,WOOF,91819410,0,0,0,.,0,89213,1986,,,
20011127,Blackrock Core Bond Trust,BHK,09249E101,0,0,1,25000000,0,89221,-99,,,
20011127,Corporate High Yield Fund V,HYV,219931102,0,0,0,.,0,89250,-99,,,
20011129,MCG Capital Corp.,MCGC,58047P107,0,2,0,.,0,89210,1990,,,
20011205,Aluminum Corp of China,ACH,02227610,0,0,1,-9,0,89246,1989,,,
20011206,Lawson Software Inc,LWSN,52078010,0,0,0,.,0,89271,1975,,,
20011210,Aramark Worldwide Corp,RMK,03852110,0,0,1,191541000,0,89247,1946,,,
20011210,Converium Holding AG,CHR,21248N10,0,0,0,.,0,89249,-99,,,
20011211,NetScreen Technologies Inc,NSCN,64117V10,0,1,0,.,0,89275,1997,,,
20011212,Centene Corp,CNTE,15135B10,0,2,0,.,0,89269,1984,,,
20011212,Nassda Corp,NSDA,63172M10,0,0,0,.,0,89276,1998,,,
20011212,Prudential Financial Inc,PRU,74432010,0,0,0,.,0,89258,1901,,,
20011213,American Pharm Partners,APPX,02886P10,0,2,0,.,0,89265,1996,,,
20011213,United Defense Industries Inc,UDI,91018B10,0,0,0,.,0,89260,1941,,,
20011214,Bruker AXS Inc,BAXS,11679P10,0,1,0,.,0,89267,1991,,,
20011214,Northwest Biotherapeutics Inc,NWBT,66737P10,0,0,0,.,0,89277,1996,,,
20011218,Pimco Corporate Income Fund,PCN,72200U100,0,0,0,.,0,89257,-99,,,
20020128,Alliance California Municipal,AKP,018546101,0,0,0,.,0,89281,-99,,,
20020128,Alliance NY Municipal Fund Inc,AYN,018714105,0,0,0,.,0,89283,-99,,,
20020128,Alliance National Municipal,AFB,01864U106,0,0,0,.,0,89282,-99,,,
20020128,Synaptics Inc,SYNA,87157D10,0,1,0,.,0,89290,1986,,,
20020131,Carolina Group,CG,54042420,0,0,1,173750000,0,89303,1901,,,
20020131,ZymoGenetics Inc,ZGEN,98985T10,0,2,0,.,0,89313,1981,,,
20020204,Sunoco Logistics Partners LP,SXL,86764L108,0,0,1,22767278,0,89304,-99,,,
20020207,ManTech International Corp,MANT,56456310,0,0,1,25533000,0,89307,1968,,,
20020208,Wimm Bill Dann Foods,WBD,97263M10,0,0,0,.,0,89305,-99,,,
20020212,GameStop Corp,GME,36466R10,0,0,1,54064555,0,89301,1987,,,
20020214,Paypal Inc,PYPL,70450810,0,1,0,.,1,89311,1998,,,
20020221,Petco Animal Supplies Inc,PETC,71601620,0,0,0,.,0,89310,1965,,,
20020225,Cohen & Steers Quality Income,RQI,19247L106,0,0,0,.,0,89298,-99,,,
20020226,Integrated Defense Tech,IDE,45819B10,0,0,0,.,0,89302,1986,,,
20020227,BlackRock Strategic Bond Trust,BHD,09249G106,0,0,1,0,0,89295,-99,,,
20020311,Anteon International Corp,ANT,03674E10,0,0,0,.,0,89326,1992,,,
20020311,WCI Communities Inc,WCI,92923C10,0,0,0,.,0,89347,1946,,,
20020313,Asbury Automotive Group,ABG,04343610,1,2,0,.,0,89327,1996,,,
20020320,Alcon Inc,ACL,H0130110,0,0,0,.,0,89350,1971,,,
20020321,Travelers Property Casualty,TAP,89420G10,0,0,1,1000000000,0,89346,1870,,,
20020325,Nuveen AZ Div Adv Mun Fund 2,NKR,67071P107,0,0,1,0,0,89339,-99,,,
20020325,Nuveen Conn Div Adv Mun Fund 2,NGK,67071R103,0,0,1,0,0,89340,-99,,,
20020325,Nuveen Insured CA Div Adv Mun,NKL,67071M104,0,0,1,0,0,89337,-99,,,
20020325,Nuveen Insured Dividend,NVG,67071L106,0,0,0,.,0,89336,-99,,,
20020325,Nuveen Insured NY Div Mun Fund,NKO,67071N102,0,0,1,0,0,89338,-99,,,
20020325,Nuveen NJ Div Adv Mun Fund 2,NUJ,67071T109,0,0,1,0,0,89342,-99,,,
20020325,Nuveen Ohio Div Adv Mun Fund 3,NVJ,67071V104,0,0,1,0,0,89343,-99,,,
20020325,Nuveen Pennsylvania Dividend,NVY,67071W102,0,0,1,0,0,89344,-99,,,
20020325,WESTERN ASSET PREMIER BOND,WEA,957664105,0,0,1,0,0,89348,-99,,,
20020326,MedSource Technologies Inc,MEDT,58505Y10,1,2,0,.,0,89322,1998,,,
20020409,Empire Financial Holdings Co,EFH,29165810,0,0,0,.,0,89366,1990,,,
20020412,JetBlue Airways Corp,JBLU,47714310,0,2,0,.,0,89353,1999,,,
20020412,Ribapharm Inc,RNA,76253710,0,0,0,.,0,89375,1995,,,
20020418,ExpressJet Holdings Inc,XJT,30218U10,0,0,0,.,0,89367,1996,,,
20020418,Medical Staffing Network,MRN,58463F10,1,2,0,.,0,89370,1997,,,
20020423,Heritage Ppty Invest Trust Inc,HTG,42725M107,.,0,0,.,0,89368,-99,,,
20020425,BlackRock New York Municipal,BQH,09249P106,0,0,1,0,0,89365,-99,,,
20020425,Blackrock California Municipal,BZA,09249J100,0,0,1,0,0,89362,-99,,,
20020425,Blackrock Florida Municipal,BIE,09249K107,0,0,1,0,0,89363,-99,,,
20020425,Blackrock Maryland Municipal,BZM,09249L105,0,0,1,0,0,89364,-99,,,
20020425,Blackrock Municipal Bond Trust,BBK,09249H104,0,0,1,0,0,89361,-99,,,
20020425,Blackrock New Jersey Municipal,BLJ,09249A109,0,0,1,0,0,89359,-99,,,
20020425,Blackrock Virginia Municipal,BHV,092481100,0,0,1,0,0,89358,-99,,,
20020425,DOV Pharmaceutical Inc,DOVP,25985810,0,1,0,.,0,89352,1995,,,
20020425,Pioneer High Income Trust,PHH,72369H106,0,0,0,.,0,89372,2002,,,
20020430,Premcor Inc,PCO,74045Q10,0,0,0,.,0,89374,1988,,,
20020503,LIN Television Corp,TVL,53277410,0,0,1,47560670,0,89407,1966,,,
20020507,Quinton Cardiology Systems Inc,QUIN,74877310,0,0,0,.,0,89396,1953,,,
20020509,Regal Entertainment Group,RGC,75876610,0,0,1,130820000,0,89409,1946,,,
20020516,Aeropostale Inc,ARO,00786510,0,0,0,.,0,89399,1983,,,
20020516,Dickie Walker Marine Inc,DWMA,25313410,0,0,0,.,0,89388,2000,,,
20020516,Verint Systems Inc,VRNT,92343X10,0,0,0,.,0,89397,1994,,,
20020517,Kyphon Inc,KYPH,50157710,0,1,0,.,0,89390,1994,,,
20020521,Computer Programs & Systems,CPSI,20530610,0,0,0,.,0,89387,1981,,,
20020521,MarkWest Energy Partners LP,MWE,57075910,0,0,1,5198000,0,89408,-99,,,
20020522,Liquidmetal Technologies,LQMT,53634X10,0,1,0,.,0,89391,1987,,,
20020523,Altiris Inc,ATRS,02148M10,0,1,0,.,0,89383,1996,,,
20020523,Eon Labs Inc,ELAB,29412E10,0,1,0,.,0,89389,1992,,,
20020523,Netflix.com Inc,NFLX,64110L10,0,1,0,.,1,89393,1999,,,
